Year,Month,Origin,Destination,Trips,Base Fare,Revenue,CommuteTime_Mins,OD_Distance_km
2023,September,BON,AYA,77525,13,1007825,8,3.85
2023,September,GUA,AYA,69952,13,909376,0.92,0.92
2023,September,BUE,AYA,3452,13,44876,3,1.23
2023,September,AYA,AYA,926,0,0,0,0
2023,September,MAG,AYA,23219,13,301847,3,1.24
2023,September,TAF,AYA,194713,13,2531269,7,3.18
2023,October,NOR,AYA,119441,24,2866584,27,13.56
2023,October,QUE,AYA,58478,24,1403472,24,12.33
2023,October,GMA,AYA,67303,24,1615272,22,11.35
2023,October,CUB,AYA,157445,20,3148900,18,9.42
2023,October,SAN,AYA,8633,20,172660,15,8.02
2023,October,ORT,AYA,28931,20,578620,11,5.68
2023,October,SHA,AYA,101698,16,1627168,10,4.86
2023,October,BON,AYA,78948,13,1026324,8,3.85
2023,October,GUA,AYA,71897,13,934661,0.92,0.92
2023,October,BUE,AYA,3567,13,46371,3,1.23
2023,October,AYA,AYA,921,0,0,0,0
2023,October,MAG,AYA,23945,13,311285,3,1.24
2023,October,TAF,AYA,202451,13,2631863,7,3.18
2023,November,NOR,AYA,114481,24,2747544,27,13.56
2023,November,QUE,AYA,56982,24,1367568,24,12.33
2023,November,GMA,AYA,63667,24,1528008,22,11.35
2023,November,CUB,AYA,149658,20,2993160,18,9.42
2023,November,SAN,AYA,8424,20,168480,15,8.02
2023,November,ORT,AYA,27978,20,559560,11,5.68
2023,November,SHA,AYA,98047,16,1568752,10,4.86
2023,November,BON,AYA,75514,13,981682,8,3.85
2023,November,GUA,AYA,68055,13,884715,0.92,0.92
2023,November,BUE,AYA,3213,13,41769,3,1.23
2023,November,AYA,AYA,1363,0,0,0,0
2023,November,MAG,AYA,23660,13,307580,3,1.24
2023,November,TAF,AYA,191544,13,2490072,7,3.18
2023,December,NOR,AYA,114481,24,2747544,27,13.56
2023,December,QUE,AYA,56982,24,1367568,24,12.33
2023,December,GMA,AYA,63667,24,1528008,22,11.35
2023,December,CUB,AYA,149658,20,2993160,18,9.42
2023,December,SAN,AYA,8424,20,168480,15,8.02
2023,December,ORT,AYA,27978,20,559560,11,5.68
2023,December,SHA,AYA,98047,16,1568752,10,4.86
2023,December,BON,AYA,75514,13,981682,8,3.85
2023,December,GUA,AYA,68055,13,884715,0.92,0.92
2023,December,BUE,AYA,3213,13,41769,3,1.23
2023,December,AYA,AYA,1363,0,0,0,0
2023,December,MAG,AYA,23660,13,307580,3,1.24
2023,December,TAF,AYA,191544,13,2490072,7,3.18
2023,January,NOR,MAG,57630,28,1613640,30,14.8
2023,January,QUE,MAG,32322,24,775728,27,13.57
2023,January,GMA,MAG,55323,24,1327752,25,12.59
2023,January,CUB,MAG,96337,24,2312088,21,10.66
2023,January,SAN,MAG,16632,20,332640,18,9.26
2023,January,ORT,MAG,50859,20,1017180,14,6.92
2023,January,SHA,MAG,93005,16,1488080,13,6.1
2023,January,BON,MAG,54615,16,873840,11,5.09
2023,January,GUA,MAG,46903,16,750448,10,4.37
2023,January,BUE,MAG,11302,13,146926,6,2.47
2023,January,AYA,MAG,46574,13,605462,3,1.24
2023,January,MAG,MAG,656,0,0,0,0
2023,January,TAF,MAG,70307,13,913991,4,1.94
2023,February,NOR,MAG,57024,28,1596672,30,14.8
2023,February,QUE,MAG,32147,24,771528,27,13.57
2023,February,GMA,MAG,54676,24,1312224,25,12.59
2023,February,CUB,MAG,95309,24,2287416,21,10.66
2023,February,SAN,MAG,16441,20,328820,18,9.26
2023,February,ORT,MAG,49998,20,999960,14,6.92
2023,February,SHA,MAG,89671,16,1434736,13,6.1
2023,February,BON,MAG,53783,16,860528,11,5.09
2023,February,GUA,MAG,44456,16,711296,10,4.37
2023,February,BUE,MAG,10689,13,138957,6,2.47
2023,February,AYA,MAG,45888,13,596544,3,1.24
2023,February,MAG,MAG,437,0,0,0,0
2023,February,TAF,MAG,68764,13,893932,4,1.94
2023,March,NOR,MAG,61890,28,1732920,30,14.8
2023,March,QUE,MAG,35937,24,862488,27,13.57
2023,March,GMA,MAG,59346,24,1424304,25,12.59
2023,March,CUB,MAG,102925,24,2470200,21,10.66
2023,March,SAN,MAG,17749,20,354980,18,9.26
2023,March,ORT,MAG,56645,20,1132900,14,6.92
2023,March,SHA,MAG,99861,16,1597776,13,6.1
2023,March,BON,MAG,59749,16,955984,11,5.09
2023,March,GUA,MAG,50259,16,804144,10,4.37
2023,March,BUE,MAG,12625,13,164125,6,2.47
2023,March,AYA,MAG,49539,13,644007,3,1.24
2023,March,MAG,MAG,640,0,0,0,0
2023,March,TAF,MAG,78400,13,1019200,4,1.94
2023,April,NOR,MAG,51295,28,1436260,30,14.8
2023,April,QUE,MAG,28433,24,682392,27,13.57
2023,April,GMA,MAG,49337,24,1184088,25,12.59
2023,April,CUB,MAG,86450,24,2074800,21,10.66
2023,April,SAN,MAG,13107,20,262140,18,9.26
2023,April,ORT,MAG,43449,20,868980,14,6.92
2023,April,SHA,MAG,79044,16,1264704,13,6.1
2023,April,BON,MAG,47349,16,757584,11,5.09
2023,April,GUA,MAG,39689,16,635024,10,4.37
2023,April,BUE,MAG,9534,13,123942,6,2.47
2023,April,AYA,MAG,39060,13,507780,3,1.24
2023,April,MAG,MAG,373,0,0,0,0
2023,April,TAF,MAG,61888,13,804544,4,1.94
2023,May,NOR,MAG,63181,28,1769068,30,14.8
2023,May,QUE,MAG,36604,24,878496,27,13.57
2023,May,GMA,MAG,59010,24,1416240,25,12.59
2023,May,CUB,MAG,102368,24,2456832,21,10.66
2023,May,SAN,MAG,17291,20,345820,18,9.26
2023,May,ORT,MAG,54105,20,1082100,14,6.92
2023,May,SHA,MAG,96209,16,1539344,13,6.1
2023,May,BON,MAG,58073,16,929168,11,5.09
2023,May,GUA,MAG,51485,16,823760,10,4.37
2023,May,BUE,MAG,12021,13,156273,6,2.47
2023,May,AYA,MAG,48720,13,633360,3,1.24
2023,May,MAG,MAG,473,0,0,0,0
2023,May,TAF,MAG,77231,13,1004003,4,1.94
2023,June,NOR,MAG,62159,28,1740452,30,14.8
2023,June,QUE,MAG,35292,24,847008,27,13.57
2023,June,GMA,MAG,57873,24,1388952,25,12.59
2023,June,CUB,MAG,99174,24,2380176,21,10.66
2023,June,SAN,MAG,15821,20,316420,18,9.26
2023,June,ORT,MAG,52211,20,1044220,14,6.92
2023,June,SHA,MAG,92418,16,1478688,13,6.1
2023,June,BON,MAG,54319,16,869104,11,5.09
2023,June,GUA,MAG,47803,16,764848,10,4.37
2023,June,BUE,MAG,11489,13,149357,6,2.47
2023,June,AYA,MAG,47962,13,623506,3,1.24
2023,June,MAG,MAG,682,0,0,0,0
2023,June,TAF,MAG,75541,13,982033,4,1.94
2023,July,NOR,MAG,63537,28,1779036,30,14.8
2023,July,QUE,MAG,36230,24,869520,27,13.57
2023,July,GMA,MAG,58973,24,1415352,25,12.59
2023,July,CUB,MAG,104491,24,2507784,21,10.66
2023,July,SAN,MAG,16510,20,330200,18,9.26
2023,July,ORT,MAG,54119,20,1082380,14,6.92
2023,July,SHA,MAG,95929,16,1534864,13,6.1
2023,July,BON,MAG,57120,16,913920,11,5.09
2023,July,GUA,MAG,49974,16,799584,10,4.37
2023,July,BUE,MAG,12332,13,160316,6,2.47
2023,July,AYA,MAG,49604,13,644852,3,1.24
2023,July,MAG,MAG,513,0,0,0,0
2023,July,TAF,MAG,78745,13,1023685,4,1.94
2023,August,NOR,MAG,67677,28,1894956,30,14.8
2023,August,QUE,MAG,38863,24,932712,27,13.57
2023,August,GMA,MAG,61019,24,1464456,25,12.59
2023,August,CUB,MAG,110639,24,2655336,21,10.66
2023,August,SAN,MAG,17939,20,358780,18,9.26
2023,August,ORT,MAG,57611,20,1152220,14,6.92
2023,August,SHA,MAG,100110,16,1601760,13,6.1
2023,August,BON,MAG,63591,16,1017456,11,5.09
2023,August,GUA,MAG,54819,16,877104,10,4.37
2023,August,BUE,MAG,13246,13,172198,6,2.47
2023,August,AYA,MAG,55580,13,722540,3,1.24
2023,August,MAG,MAG,556,0,0,0,0
2023,August,TAF,MAG,90392,13,1175096,4,1.94
2023,September,NOR,MAG,67532,28,1890896,30,14.8
2023,September,QUE,MAG,41991,24,1007784,27,13.57
2023,September,GMA,MAG,57896,24,1389504,25,12.59
2023,September,CUB,MAG,109088,24,2618112,21,10.66
2023,September,SAN,MAG,18182,20,363640,18,9.26
2023,September,ORT,MAG,56841,20,1136820,14,6.92
2023,September,SHA,MAG,100331,16,1605296,13,6.1
2023,September,BON,MAG,65478,16,1047648,11,5.09
2023,September,GUA,MAG,57580,16,921280,10,4.37
2023,September,BUE,MAG,13388,13,174044,6,2.47
2023,September,AYA,MAG,55612,13,722956,3,1.24
2023,September,MAG,MAG,574,0,0,0,0
2023,September,TAF,MAG,96887,13,1259531,4,1.94
2023,October,NOR,MAG,68212,28,1909936,30,14.8
2023,October,QUE,MAG,43628,24,1047072,27,13.57
2023,October,GMA,MAG,55582,24,1333968,25,12.59
2023,October,CUB,MAG,113002,24,2712048,21,10.66
2023,October,SAN,MAG,18314,20,366280,18,9.26
2023,October,ORT,MAG,58043,20,1160860,14,6.92
2023,October,SHA,MAG,101287,16,1620592,13,6.1
2023,October,BON,MAG,64810,16,1036960,11,5.09
2023,October,GUA,MAG,58378,16,934048,10,4.37
2023,October,BUE,MAG,13335,13,173355,6,2.47
2023,October,AYA,MAG,57486,13,747318,3,1.24
2023,October,MAG,MAG,615,0,0,0,0
2023,October,TAF,MAG,99984,13,1299792,4,1.94
2023,November,NOR,MAG,63991,28,1791748,30,14.8
2023,November,QUE,MAG,41623,24,998952,27,13.57
2023,November,GMA,MAG,49929,24,1198296,25,12.59
2023,November,CUB,MAG,103451,24,2482824,21,10.66
2023,November,SAN,MAG,17185,20,343700,18,9.26
2023,November,ORT,MAG,55361,20,1107220,14,6.92
2023,November,SHA,MAG,96426,16,1542816,13,6.1
2023,November,BON,MAG,60457,16,967312,11,5.09
2023,November,GUA,MAG,55757,16,892112,10,4.37
2023,November,BUE,MAG,12044,13,156572,6,2.47
2023,November,AYA,MAG,56465,13,734045,3,1.24
2023,November,MAG,MAG,917,0,0,0,0
2023,November,TAF,MAG,97238,13,1264094,4,1.94
2023,December,NOR,MAG,63991,28,1791748,30,14.8
2023,December,QUE,MAG,41623,24,998952,27,13.57
2023,December,GMA,MAG,49929,24,1198296,25,12.59
2023,December,CUB,MAG,103451,24,2482824,21,10.66
2023,December,SAN,MAG,17185,20,343700,18,9.26
2023,December,ORT,MAG,55361,20,1107220,14,6.92
2023,December,SHA,MAG,96426,16,1542816,13,6.1
2023,December,BON,MAG,60457,16,967312,11,5.09
2023,December,GUA,MAG,55757,16,892112,10,4.37
2023,December,BUE,MAG,12044,13,156572,6,2.47
2023,December,AYA,MAG,56465,13,734045,3,1.24
2023,December,MAG,MAG,917,0,0,0,0
2023,December,TAF,MAG,97238,13,1264094,4,1.94
2023,January,NOR,TAF,100179,28,2805012,34,16.74
2023,January,QUE,TAF,65473,28,1833244,31,15.51
2023,January,GMA,TAF,103138,24,2475312,29,14.53
2023,January,CUB,TAF,218119,24,5234856,25,12.6
2023,January,SAN,TAF,32961,24,791064,22,11.2
2023,January,ORT,TAF,129845,20,2596900,18,8.86
2023,January,SHA,TAF,273096,20,5461920,17,8.04
2023,January,BON,TAF,126219,16,2019504,15,7.03
2023,January,GUA,TAF,161252,16,2580032,14,6.31
2023,January,BUE,TAF,28813,16,461008,10,4.41
2023,January,AYA,TAF,172142,13,2237846,7,3.18
2023,January,MAG,TAF,49576,13,644488,4,1.94
2023,January,TAF,TAF,2164,0,0,0,0
2023,February,NOR,TAF,96375,28,2698500,34,16.74
2023,February,QUE,TAF,64339,28,1801492,31,15.51
2023,February,GMA,TAF,97939,24,2350536,29,14.53
2023,February,CUB,TAF,208278,24,4998672,25,12.6
2023,February,SAN,TAF,31894,24,765456,22,11.2
2023,February,ORT,TAF,127294,20,2545880,18,8.86
2023,February,SHA,TAF,259668,20,5193360,17,8.04
2023,February,BON,TAF,122969,16,1967504,15,7.03
2023,February,GUA,TAF,155462,16,2487392,14,6.31
2023,February,BUE,TAF,26847,16,429552,10,4.41
2023,February,AYA,TAF,163675,13,2127775,7,3.18
2023,February,MAG,TAF,47134,13,612742,4,1.94
2023,February,TAF,TAF,1083,0,0,0,0
2023,March,NOR,TAF,100824,28,2823072,34,16.74
2023,March,QUE,TAF,67741,28,1896748,31,15.51
2023,March,GMA,TAF,105593,24,2534232,29,14.53
2023,March,CUB,TAF,218764,24,5250336,25,12.6
2023,March,SAN,TAF,35179,24,844296,22,11.2
2023,March,ORT,TAF,142115,20,2842300,18,8.86
2023,March,SHA,TAF,279669,20,5593380,17,8.04
2023,March,BON,TAF,135050,16,2160800,15,7.03
2023,March,GUA,TAF,168031,16,2688496,14,6.31
2023,March,BUE,TAF,31804,16,508864,10,4.41
2023,March,AYA,TAF,180718,13,2349334,7,3.18
2023,March,MAG,TAF,54255,13,705315,4,1.94
2023,March,TAF,TAF,1494,0,0,0,0
2023,April,NOR,TAF,86547,28,2423316,34,16.74
2023,April,QUE,TAF,54995,28,1539860,31,15.51
2023,April,GMA,TAF,87214,24,2093136,29,14.53
2023,April,CUB,TAF,186728,24,4481472,25,12.6
2023,April,SAN,TAF,27233,24,653592,22,11.2
2023,April,ORT,TAF,111038,20,2220760,18,8.86
2023,April,SHA,TAF,225448,20,4508960,17,8.04
2023,April,BON,TAF,108088,16,1729408,15,7.03
2023,April,GUA,TAF,137731,16,2203696,14,6.31
2023,April,BUE,TAF,24494,16,391904,10,4.41
2023,April,AYA,TAF,143014,13,1859182,7,3.18
2023,April,MAG,TAF,43415,13,564395,4,1.94
2023,April,TAF,TAF,940,0,0,0,0
2023,May,NOR,TAF,103508,28,2898224,34,16.74
2023,May,QUE,TAF,69060,28,1933680,31,15.51
2023,May,GMA,TAF,106231,24,2549544,29,14.53
2023,May,CUB,TAF,228467,24,5483208,25,12.6
2023,May,SAN,TAF,34748,24,833952,22,11.2
2023,May,ORT,TAF,140941,20,2818820,18,8.86
2023,May,SHA,TAF,274708,20,5494160,17,8.04
2023,May,BON,TAF,130400,16,2086400,15,7.03
2023,May,GUA,TAF,166829,16,2669264,14,6.31
2023,May,BUE,TAF,31233,16,499728,10,4.41
2023,May,AYA,TAF,174382,13,2266966,7,3.18
2023,May,MAG,TAF,54331,13,706303,4,1.94
2023,May,TAF,TAF,1120,0,0,0,0
2023,June,NOR,TAF,104963,28,2938964,34,16.74
2023,June,QUE,TAF,67223,28,1882244,31,15.51
2023,June,GMA,TAF,104689,24,2512536,29,14.53
2023,June,CUB,TAF,224587,24,5390088,25,12.6
2023,June,SAN,TAF,34191,24,820584,22,11.2
2023,June,ORT,TAF,140017,20,2800340,18,8.86
2023,June,SHA,TAF,266464,20,5329280,17,8.04
2023,June,BON,TAF,124334,16,1989344,15,7.03
2023,June,GUA,TAF,157506,16,2520096,14,6.31
2023,June,BUE,TAF,29751,16,476016,10,4.41
2023,June,AYA,TAF,170934,13,2222142,7,3.18
2023,June,MAG,TAF,53596,13,696748,4,1.94
2023,June,TAF,TAF,1507,0,0,0,0
2023,July,NOR,TAF,111269,28,3115532,34,16.74
2023,July,QUE,TAF,69765,28,1953420,31,15.51
2023,July,GMA,TAF,110091,24,2642184,29,14.53
2023,July,CUB,TAF,238664,24,5727936,25,12.6
2023,July,SAN,TAF,36199,24,868776,22,11.2
2023,July,ORT,TAF,144271,20,2885420,18,8.86
2023,July,SHA,TAF,279602,20,5592040,17,8.04
2023,July,BON,TAF,131738,16,2107808,15,7.03
2023,July,GUA,TAF,164205,16,2627280,14,6.31
2023,July,BUE,TAF,32221,16,515536,10,4.41
2023,July,AYA,TAF,180415,13,2345395,7,3.18
2023,July,MAG,TAF,56353,13,732589,4,1.94
2023,July,TAF,TAF,1170,0,0,0,0
2023,August,NOR,TAF,122411,28,3427508,34,16.74
2023,August,QUE,TAF,74368,28,2082304,31,15.51
2023,August,GMA,TAF,115860,24,2780640,29,14.53
2023,August,CUB,TAF,251229,24,6029496,25,12.6
2023,August,SAN,TAF,38487,24,923688,22,11.2
2023,August,ORT,TAF,152911,20,3058220,18,8.86
2023,August,SHA,TAF,287592,20,5751840,17,8.04
2023,August,BON,TAF,143819,16,2301104,15,7.03
2023,August,GUA,TAF,177167,16,2834672,14,6.31
2023,August,BUE,TAF,33238,16,531808,10,4.41
2023,August,AYA,TAF,189970,13,2469610,7,3.18
2023,August,MAG,TAF,64305,13,835965,4,1.94
2023,August,TAF,TAF,1364,0,0,0,0
2023,September,NOR,TAF,112475,28,3149300,34,16.74
2023,September,QUE,TAF,76489,28,2141692,31,15.51
2023,September,GMA,TAF,105335,24,2528040,29,14.53
2023,September,CUB,TAF,234693,24,5632632,25,12.6
2023,September,SAN,TAF,38157,24,915768,22,11.2
2023,September,ORT,TAF,151067,20,3021340,18,8.86
2023,September,SHA,TAF,281862,20,5637240,17,8.04
2023,September,BON,TAF,145539,16,2328624,15,7.03
2023,September,GUA,TAF,181972,16,2911552,14,6.31
2023,September,BUE,TAF,34303,16,548848,10,4.41
2023,September,AYA,TAF,190480,13,2476240,7,3.18
2023,September,MAG,TAF,70187,13,912431,4,1.94
2023,September,TAF,TAF,1399,0,0,0,0
2023,October,NOR,TAF,113979,28,3191412,34,16.74
2023,October,QUE,TAF,80453,28,2252684,31,15.51
2023,October,GMA,TAF,102730,24,2465520,29,14.53
2023,October,CUB,TAF,244304,24,5863296,25,12.6
2023,October,SAN,TAF,39267,24,942408,22,11.2
2023,October,ORT,TAF,154590,20,3091800,18,8.86
2023,October,SHA,TAF,288235,20,5764700,17,8.04
2023,October,BON,TAF,145877,16,2334032,15,7.03
2023,October,GUA,TAF,184205,16,2947280,14,6.31
2023,October,BUE,TAF,34474,16,551584,10,4.41
2023,October,AYA,TAF,195266,13,2538458,7,3.18
2023,October,MAG,TAF,72367,13,940771,4,1.94
2023,October,TAF,TAF,1419,0,0,0,0
2023,November,NOR,TAF,108239,28,3030692,34,16.74
2023,November,QUE,TAF,77833,28,2179324,31,15.51
2023,November,GMA,TAF,94493,24,2267832,29,14.53
2023,November,CUB,TAF,226995,24,5447880,25,12.6
2023,November,SAN,TAF,37806,24,907344,22,11.2
2023,November,ORT,TAF,144544,20,2890880,18,8.86
2023,November,SHA,TAF,273355,20,5467100,17,8.04
2023,November,BON,TAF,136257,16,2180112,15,7.03
2023,November,GUA,TAF,174454,16,2791264,14,6.31
2023,November,BUE,TAF,31968,16,511488,10,4.41
2023,November,AYA,TAF,188936,13,2456168,7,3.18
2023,November,MAG,TAF,69258,13,900354,4,1.94
2023,November,TAF,TAF,2920,0,0,0,0
2023,December,NOR,TAF,108239,28,3030692,34,16.74
2023,December,QUE,TAF,77833,28,2179324,31,15.51
2023,December,GMA,TAF,94493,24,2267832,29,14.53
2023,December,CUB,TAF,226995,24,5447880,25,12.6
2023,December,SAN,TAF,37806,24,907344,22,11.2
2023,December,ORT,TAF,144544,20,2890880,18,8.86
2023,December,SHA,TAF,273355,20,5467100,17,8.04
2023,December,BON,TAF,136257,16,2180112,15,7.03
2023,December,GUA,TAF,174454,16,2791264,14,6.31
2023,December,BUE,TAF,31968,16,511488,10,4.41
2023,December,AYA,TAF,188936,13,2456168,7,3.18
2023,December,MAG,TAF,69258,13,900354,4,1.94
2023,December,TAF,TAF,2920,0,0,0,0
2024,January,NOR,NOR,738,0,0,0,0
2024,January,QUE,NOR,25114,13,326482,3,1.23
2024,January,GMA,NOR,28681,13,372853,5,2.21
2024,January,CUB,NOR,183475,16,2935600,9,4.14
2024,January,SAN,NOR,31989,16,511824,12,5.54
2024,January,ORT,NOR,140354,20,2807080,16,7.88
2024,January,SHA,NOR,214110,20,4282200,17,8.7
2024,January,BON,NOR,100066,20,2001320,19,9.71
2024,January,GUA,NOR,108668,24,2608032,20,10.43
2024,January,BUE,NOR,48744,24,1169856,24,12.33
2024,January,AYA,NOR,163611,24,3926664,27,13.56
2024,January,MAG,NOR,50944,28,1426432,30,14.8
2024,January,TAF,NOR,117409,28,3287452,34,16.74
2024,February,NOR,NOR,695,0,0,0,0
2024,February,QUE,NOR,23947,13,311311,3,1.23
2024,February,GMA,NOR,27722,13,360386,5,2.21
2024,February,CUB,NOR,171450,16,2743200,9,4.14
2024,February,SAN,NOR,29011,16,464176,12,5.54
2024,February,ORT,NOR,131967,20,2639340,16,7.88
2024,February,SHA,NOR,199084,20,3981680,17,8.7
2024,February,BON,NOR,96264,20,1925280,19,9.71
2024,February,GUA,NOR,102188,24,2452512,20,10.43
2024,February,BUE,NOR,46657,24,1119768,24,12.33
2024,February,AYA,NOR,155781,24,3738744,27,13.56
2024,February,MAG,NOR,46623,28,1305444,30,14.8
2024,February,TAF,NOR,107392,28,3006976,34,16.74
2024,March,NOR,NOR,560,0,0,0,0
2024,March,QUE,NOR,22081,13,287053,3,1.23
2024,March,GMA,NOR,25411,13,330343,5,2.21
2024,March,CUB,NOR,158256,16,2532096,9,4.14
2024,March,SAN,NOR,26872,16,429952,12,5.54
2024,March,ORT,NOR,123371,20,2467420,16,7.88
2024,March,SHA,NOR,186180,20,3723600,17,8.7
2024,March,BON,NOR,88130,20,1762600,19,9.71
2024,March,GUA,NOR,95060,24,2281440,20,10.43
2024,March,BUE,NOR,43510,24,1044240,24,12.33
2024,March,AYA,NOR,144948,24,3478752,27,13.56
2024,March,MAG,NOR,43861,28,1228108,30,14.8
2024,March,TAF,NOR,101134,28,2831752,34,16.74
2024,April,NOR,NOR,555,0,0,0,0
2024,April,QUE,NOR,24898,13,323674,3,1.23
2024,April,GMA,NOR,27024,13,351312,5,2.21
2024,April,CUB,NOR,170497,16,2727952,9,4.14
2024,April,SAN,NOR,28741,16,459856,12,5.54
2024,April,ORT,NOR,133517,20,2670340,16,7.88
2024,April,SHA,NOR,201812,20,4036240,17,8.7
2024,April,BON,NOR,92984,20,1859680,19,9.71
2024,April,GUA,NOR,102787,24,2466888,20,10.43
2024,April,BUE,NOR,46761,24,1122264,24,12.33
2024,April,AYA,NOR,158462,24,3803088,27,13.56
2024,April,MAG,NOR,47209,28,1321852,30,14.8
2024,April,TAF,NOR,108063,28,3025764,34,16.74
2024,May,NOR,NOR,680,0,0,0,0
2024,May,QUE,NOR,25561,13,332293,3,1.23
2024,May,GMA,NOR,29209,13,379717,5,2.21
2024,May,CUB,NOR,182886,16,2926176,9,4.14
2024,May,SAN,NOR,30505,16,488080,12,5.54
2024,May,ORT,NOR,142838,20,2856760,16,7.88
2024,May,SHA,NOR,212470,20,4249400,17,8.7
2024,May,BON,NOR,96318,20,1926360,19,9.71
2024,May,GUA,NOR,107184,24,2572416,20,10.43
2024,May,BUE,NOR,49769,24,1194456,24,12.33
2024,May,AYA,NOR,167725,24,4025400,27,13.56
2024,May,MAG,NOR,49472,28,1385216,30,14.8
2024,May,TAF,NOR,113307,28,3172596,34,16.74
2024,June,NOR,NOR,748,0,0,0,0
2024,June,QUE,NOR,24798,13,322374,3,1.23
2024,June,GMA,NOR,27802,13,361426,5,2.21
2024,June,CUB,NOR,182727,16,2923632,9,4.14
2024,June,SAN,NOR,28602,16,457632,12,5.54
2024,June,ORT,NOR,133284,20,2665680,16,7.88
2024,June,SHA,NOR,205163,20,4103260,17,8.7
2024,June,BON,NOR,89777,20,1795540,19,9.71
2024,June,GUA,NOR,102385,24,2457240,20,10.43
2024,June,BUE,NOR,44660,24,1071840,24,12.33
2024,June,AYA,NOR,161981,24,3887544,27,13.56
2024,June,MAG,NOR,46277,28,1295756,30,14.8
2024,June,TAF,NOR,116648,28,3266144,34,16.74
2024,July,NOR,NOR,808,0,0,0,0
2024,July,QUE,NOR,24412,13,317356,3,1.23
2024,July,GMA,NOR,28449,13,369837,5,2.21
2024,July,CUB,NOR,179464,16,2871424,9,4.14
2024,July,SAN,NOR,30542,16,488672,12,5.54
2024,July,ORT,NOR,138153,20,2763060,16,7.88
2024,July,SHA,NOR,211474,20,4229480,17,8.7
2024,July,BON,NOR,92643,20,1852860,19,9.71
2024,July,GUA,NOR,102936,24,2470464,20,10.43
2024,July,BUE,NOR,49297,24,1183128,24,12.33
2024,July,AYA,NOR,167272,24,4014528,27,13.56
2024,July,MAG,NOR,48484,28,1357552,30,14.8
2024,July,TAF,NOR,111864,28,3132192,34,16.74
2024,August,NOR,NOR,774,0,0,0,0
2024,August,QUE,NOR,24637,13,320281,3,1.23
2024,August,GMA,NOR,29988,13,389844,5,2.21
2024,August,CUB,NOR,191815,16,3069040,9,4.14
2024,August,SAN,NOR,30277,16,484432,12,5.54
2024,August,ORT,NOR,144477,20,2889540,16,7.88
2024,August,SHA,NOR,218488,20,4369760,17,8.7
2024,August,BON,NOR,94804,20,1896080,19,9.71
2024,August,GUA,NOR,107278,24,2574672,20,10.43
2024,August,BUE,NOR,49897,24,1197528,24,12.33
2024,August,AYA,NOR,173066,24,4153584,27,13.56
2024,August,MAG,NOR,50138,28,1403864,30,14.8
2024,August,TAF,NOR,124191,28,3477348,34,16.74
2024,September,NOR,NOR,686,0,0,0,0
2024,September,QUE,NOR,23295,13,302835,3,1.23
2024,September,GMA,NOR,28242,13,367146,5,2.21
2024,September,CUB,NOR,179694,16,2875104,9,4.14
2024,September,SAN,NOR,29851,16,477616,12,5.54
2024,September,ORT,NOR,139781,20,2795620,16,7.88
2024,September,SHA,NOR,211938,20,4238760,17,8.7
2024,September,BON,NOR,92700,20,1854000,19,9.71
2024,September,GUA,NOR,103688,24,2488512,20,10.43
2024,September,BUE,NOR,49850,24,1196400,24,12.33
2024,September,AYA,NOR,166007,24,3984168,27,13.56
2024,September,MAG,NOR,47947,28,1342516,30,14.8
2024,September,TAF,NOR,110015,28,3080420,34,16.74
2024,October,NOR,NOR,732,0,0,0,0
2024,October,QUE,NOR,23711,13,308243,3,1.23
2024,October,GMA,NOR,28796,13,374348,5,2.21
2024,October,CUB,NOR,188649,16,3018384,9,4.14
2024,October,SAN,NOR,31799,16,508784,12,5.54
2024,October,ORT,NOR,150614,20,3012280,16,7.88
2024,October,SHA,NOR,225856,20,4517120,17,8.7
2024,October,BON,NOR,97329,20,1946580,19,9.71
2024,October,GUA,NOR,108215,24,2597160,20,10.43
2024,October,BUE,NOR,54163,24,1299912,24,12.33
2024,October,AYA,NOR,177763,24,4266312,27,13.56
2024,October,MAG,NOR,51530,28,1442840,30,14.8
2024,October,TAF,NOR,111905,28,3133340,34,16.74
2024,November,NOR,NOR,710,0,0,0,0
2024,November,QUE,NOR,22480,13,292240,3,1.23
2024,November,GMA,NOR,26519,13,344747,5,2.21
